Time,aurn_co,SiteNumber,SiteName,Longitude,Latitude
2019-03-09,0.14,99,London N. Kensington,-0.213492,51.52105
2019-03-10,0.16,99,London N. Kensington,-0.213492,51.52105
2019-03-11,0.13,99,London N. Kensington,-0.213492,51.52105
2019-03-12,0.11,99,London N. Kensington,-0.213492,51.52105
2019-03-13,0.1,99,London N. Kensington,-0.213492,51.52105
2019-03-14,0.13,99,London N. Kensington,-0.213492,51.52105
2019-03-15,0.1,99,London N. Kensington,-0.213492,51.52105
2019-03-16,0.1,99,London N. Kensington,-0.213492,51.52105
2019-03-17,0.13,99,London N. Kensington,-0.213492,51.52105
2019-03-18,0.16,99,London N. Kensington,-0.213492,51.52105
2019-03-19,0.14,99,London N. Kensington,-0.213492,51.52105
2019-03-20,0.11,99,London N. Kensington,-0.213492,51.52105
2019-03-21,0.13,99,London N. Kensington,-0.213492,51.52105
2019-03-22,0.12,99,London N. Kensington,-0.213492,51.52105
2019-03-23,0.14,99,London N. Kensington,-0.213492,51.52105
2019-03-24,0.14,99,London N. Kensington,-0.213492,51.52105
2019-03-25,0.15,99,London N. Kensington,-0.213492,51.52105
2019-03-26,0.24,99,London N. Kensington,-0.213492,51.52105
2019-03-27,0.18,99,London N. Kensington,-0.213492,51.52105
2019-03-28,0.17,99,London N. Kensington,-0.213492,51.52105
2019-03-29,0.21,99,London N. Kensington,-0.213492,51.52105
2019-03-30,0.31,99,London N. Kensington,-0.213492,51.52105
2019-03-31,0.29,99,London N. Kensington,-0.213492,51.52105
2019-04-01,0.21,99,London N. Kensington,-0.213492,51.52105
2019-04-02,0.28,99,London N. Kensington,-0.213492,51.52105
2019-04-03,0.17,99,London N. Kensington,-0.213492,51.52105
2019-04-04,0.14,99,London N. Kensington,-0.213492,51.52105
2019-04-05,0.14,99,London N. Kensington,-0.213492,51.52105
2019-04-06,0.11,99,London N. Kensington,-0.213492,51.52105
2019-04-07,0.27,99,London N. Kensington,-0.213492,51.52105
2019-04-08,0.39,99,London N. Kensington,-0.213492,51.52105
2019-04-09,0.25,99,London N. Kensington,-0.213492,51.52105
2019-04-10,0.17,99,London N. Kensington,-0.213492,51.52105
2019-04-11,0.12,99,London N. Kensington,-0.213492,51.52105
2019-04-12,0.11,99,London N. Kensington,-0.213492,51.52105
2019-04-13,0.13,99,London N. Kensington,-0.213492,51.52105
2019-04-14,0.14,99,London N. Kensington,-0.213492,51.52105
2019-04-15,0.18,99,London N. Kensington,-0.213492,51.52105
2019-04-16,0.18,99,London N. Kensington,-0.213492,51.52105
2019-04-17,0.14,99,London N. Kensington,-0.213492,51.52105
2019-04-18,0.21,99,London N. Kensington,-0.213492,51.52105
2019-04-19,0.17,99,London N. Kensington,-0.213492,51.52105
2019-04-20,0.15,99,London N. Kensington,-0.213492,51.52105
2019-04-21,0.15,99,London N. Kensington,-0.213492,51.52105
2019-04-22,0.24,99,London N. Kensington,-0.213492,51.52105
2019-04-23,0.16,99,London N. Kensington,-0.213492,51.52105
2019-04-24,0.24,99,London N. Kensington,-0.213492,51.52105
2019-04-25,0.12,99,London N. Kensington,-0.213492,51.52105
2019-04-26,0.13,99,London N. Kensington,-0.213492,51.52105
2019-04-27,0.12,99,London N. Kensington,-0.213492,51.52105
2019-04-28,0.12,99,London N. Kensington,-0.213492,51.52105
2019-04-29,0.13,99,London N. Kensington,-0.213492,51.52105
2019-04-30,0.16,99,London N. Kensington,-0.213492,51.52105
2019-05-01,0.14,99,London N. Kensington,-0.213492,51.52105
2019-05-02,0.14,99,London N. Kensington,-0.213492,51.52105
2019-05-03,0.12,99,London N. Kensington,-0.213492,51.52105
2019-05-04,0.12,99,London N. Kensington,-0.213492,51.52105
2019-05-05,0.12,99,London N. Kensington,-0.213492,51.52105
2019-05-06,0.12,99,London N. Kensington,-0.213492,51.52105
2019-05-07,0.14,99,London N. Kensington,-0.213492,51.52105
2019-05-08,0.15,99,London N. Kensington,-0.213492,51.52105
2019-05-09,0.17,99,London N. Kensington,-0.213492,51.52105
2019-05-10,0.24,99,London N. Kensington,-0.213492,51.52105
2019-05-11,0.16,99,London N. Kensington,-0.213492,51.52105
2019-05-12,0.15,99,London N. Kensington,-0.213492,51.52105
2019-05-13,0.14,99,London N. Kensington,-0.213492,51.52105
2019-05-14,0.11,99,London N. Kensington,-0.213492,51.52105
2019-05-15,0.12,99,London N. Kensington,-0.213492,51.52105
2019-05-16,0.13,99,London N. Kensington,-0.213492,51.52105
2019-05-17,0.14,99,London N. Kensington,-0.213492,51.52105
2019-05-18,0.16,99,London N. Kensington,-0.213492,51.52105
2019-05-19,0.16,99,London N. Kensington,-0.213492,51.52105
2019-05-20,0.15,99,London N. Kensington,-0.213492,51.52105
2019-05-21,0.11,99,London N. Kensington,-0.213492,51.52105
2019-05-22,0.12,99,London N. Kensington,-0.213492,51.52105
2019-05-23,0.1,99,London N. Kensington,-0.213492,51.52105
2019-05-24,0.15,99,London N. Kensington,-0.213492,51.52105
2019-05-25,0.13,99,London N. Kensington,-0.213492,51.52105
2019-05-26,0.18,99,London N. Kensington,-0.213492,51.52105
2019-05-27,0.11,99,London N. Kensington,-0.213492,51.52105
2019-05-28,0.12,99,London N. Kensington,-0.213492,51.52105
2019-05-29,0.19,99,London N. Kensington,-0.213492,51.52105
2019-05-30,0.18,99,London N. Kensington,-0.213492,51.52105
2019-05-31,0.11,99,London N. Kensington,-0.213492,51.52105
2019-06-01,0.15,99,London N. Kensington,-0.213492,51.52105
2019-06-02,0.23,99,London N. Kensington,-0.213492,51.52105
2019-06-03,0.13,99,London N. Kensington,-0.213492,51.52105
2019-06-04,,99,London N. Kensington,-0.213492,51.52105
2019-06-05,0.12,99,London N. Kensington,-0.213492,51.52105
2019-06-06,0.13,99,London N. Kensington,-0.213492,51.52105
2019-06-07,0.14,99,London N. Kensington,-0.213492,51.52105
2019-06-08,0.13,99,London N. Kensington,-0.213492,51.52105
2019-06-09,0.16,99,London N. Kensington,-0.213492,51.52105
2019-06-10,0.13,99,London N. Kensington,-0.213492,51.52105
2019-06-11,0.13,99,London N. Kensington,-0.213492,51.52105
2019-06-12,0.2,99,London N. Kensington,-0.213492,51.52105
2019-06-13,0.13,99,London N. Kensington,-0.213492,51.52105
2019-06-14,0.13,99,London N. Kensington,-0.213492,51.52105
2019-06-15,0.13,99,London N. Kensington,-0.213492,51.52105
2019-06-16,,99,London N. Kensington,-0.213492,51.52105
2019-06-17,0.1,99,London N. Kensington,-0.213492,51.52105
2019-06-18,0.11,99,London N. Kensington,-0.213492,51.52105
2019-06-19,0.12,99,London N. Kensington,-0.213492,51.52105
2019-06-20,0.15,99,London N. Kensington,-0.213492,51.52105
2019-06-21,0.14,99,London N. Kensington,-0.213492,51.52105
2019-06-22,0.16,99,London N. Kensington,-0.213492,51.52105
2019-06-23,,99,London N. Kensington,-0.213492,51.52105
2019-06-24,0.11,99,London N. Kensington,-0.213492,51.52105
2019-06-25,0.15,99,London N. Kensington,-0.213492,51.52105
2019-06-26,0.093,99,London N. Kensington,-0.213492,51.52105
2019-06-27,,99,London N. Kensington,-0.213492,51.52105
2019-06-28,0.13,99,London N. Kensington,-0.213492,51.52105
2019-06-29,,99,London N. Kensington,-0.213492,51.52105
2019-06-30,,99,London N. Kensington,-0.213492,51.52105
2019-07-01,0.13,99,London N. Kensington,-0.213492,51.52105
2019-07-02,0.12,99,London N. Kensington,-0.213492,51.52105
2019-07-03,0.14,99,London N. Kensington,-0.213492,51.52105
2019-07-04,0.14,99,London N. Kensington,-0.213492,51.52105
2019-07-05,0.14,99,London N. Kensington,-0.213492,51.52105
2019-07-06,0.21,99,London N. Kensington,-0.213492,51.52105
2019-07-07,,99,London N. Kensington,-0.213492,51.52105
2019-07-08,,99,London N. Kensington,-0.213492,51.52105
2019-07-09,,99,London N. Kensington,-0.213492,51.52105
2019-07-10,,99,London N. Kensington,-0.213492,51.52105
2019-07-11,,99,London N. Kensington,-0.213492,51.52105
2019-07-12,,99,London N. Kensington,-0.213492,51.52105
2019-07-13,,99,London N. Kensington,-0.213492,51.52105
2019-07-14,,99,London N. Kensington,-0.213492,51.52105
2019-07-15,,99,London N. Kensington,-0.213492,51.52105
2019-07-16,,99,London N. Kensington,-0.213492,51.52105
2019-07-17,,99,London N. Kensington,-0.213492,51.52105
2019-07-18,,99,London N. Kensington,-0.213492,51.52105
2019-07-19,,99,London N. Kensington,-0.213492,51.52105
2019-07-20,,99,London N. Kensington,-0.213492,51.52105
2019-07-21,,99,London N. Kensington,-0.213492,51.52105
2019-07-22,,99,London N. Kensington,-0.213492,51.52105
2019-07-23,,99,London N. Kensington,-0.213492,51.52105
2019-07-24,,99,London N. Kensington,-0.213492,51.52105
2019-07-25,,99,London N. Kensington,-0.213492,51.52105
2019-07-26,,99,London N. Kensington,-0.213492,51.52105
2019-07-27,,99,London N. Kensington,-0.213492,51.52105
2019-07-28,,99,London N. Kensington,-0.213492,51.52105
2019-07-29,,99,London N. Kensington,-0.213492,51.52105
2019-07-30,,99,London N. Kensington,-0.213492,51.52105
2019-07-31,,99,London N. Kensington,-0.213492,51.52105
2019-08-01,,99,London N. Kensington,-0.213492,51.52105
2019-08-02,,99,London N. Kensington,-0.213492,51.52105
2019-08-03,,99,London N. Kensington,-0.213492,51.52105
2019-08-04,,99,London N. Kensington,-0.213492,51.52105
2019-08-05,,99,London N. Kensington,-0.213492,51.52105
2019-08-06,,99,London N. Kensington,-0.213492,51.52105
2019-08-07,,99,London N. Kensington,-0.213492,51.52105
2019-08-08,,99,London N. Kensington,-0.213492,51.52105
2019-08-09,,99,London N. Kensington,-0.213492,51.52105
2019-08-10,,99,London N. Kensington,-0.213492,51.52105
2019-08-11,,99,London N. Kensington,-0.213492,51.52105
2019-08-12,,99,London N. Kensington,-0.213492,51.52105
2019-08-13,0.14,99,London N. Kensington,-0.213492,51.52105
2019-08-14,0.22,99,London N. Kensington,-0.213492,51.52105
2019-08-15,0.19,99,London N. Kensington,-0.213492,51.52105
2019-08-16,0.23,99,London N. Kensington,-0.213492,51.52105
2019-08-17,0.22,99,London N. Kensington,-0.213492,51.52105
2019-08-18,0.19,99,London N. Kensington,-0.213492,51.52105
2019-08-19,0.17,99,London N. Kensington,-0.213492,51.52105
2019-08-20,0.18,99,London N. Kensington,-0.213492,51.52105
2019-08-21,0.21,99,London N. Kensington,-0.213492,51.52105
2019-08-22,0.21,99,London N. Kensington,-0.213492,51.52105
2019-08-23,0.26,99,London N. Kensington,-0.213492,51.52105
2019-08-24,0.39,99,London N. Kensington,-0.213492,51.52105
2019-08-25,0.43,99,London N. Kensington,-0.213492,51.52105
2019-08-26,0.48,99,London N. Kensington,-0.213492,51.52105
2019-08-27,0.46,99,London N. Kensington,-0.213492,51.52105
2019-08-28,0.23,99,London N. Kensington,-0.213492,51.52105
2019-08-29,0.18,99,London N. Kensington,-0.213492,51.52105
2019-08-30,0.19,99,London N. Kensington,-0.213492,51.52105
2019-08-31,0.21,99,London N. Kensington,-0.213492,51.52105
2019-09-01,0.14,99,London N. Kensington,-0.213492,51.52105
2019-09-02,0.16,99,London N. Kensington,-0.213492,51.52105
2019-09-03,0.17,99,London N. Kensington,-0.213492,51.52105
2019-09-04,0.17,99,London N. Kensington,-0.213492,51.52105
2019-09-05,0.15,99,London N. Kensington,-0.213492,51.52105
2019-09-06,0.21,99,London N. Kensington,-0.213492,51.52105
2019-09-07,0.15,99,London N. Kensington,-0.213492,51.52105
2019-09-08,0.17,99,London N. Kensington,-0.213492,51.52105
2019-09-09,0.22,99,London N. Kensington,-0.213492,51.52105
2019-09-10,0.26,99,London N. Kensington,-0.213492,51.52105
2019-09-11,0.22,99,London N. Kensington,-0.213492,51.52105
2019-09-12,0.23,99,London N. Kensington,-0.213492,51.52105
2019-09-13,0.18,99,London N. Kensington,-0.213492,51.52105
2019-09-14,0.25,99,London N. Kensington,-0.213492,51.52105
2019-09-15,0.29,99,London N. Kensington,-0.213492,51.52105
2019-09-16,0.28,99,London N. Kensington,-0.213492,51.52105
2019-09-17,0.19,99,London N. Kensington,-0.213492,51.52105
2019-09-18,,99,London N. Kensington,-0.213492,51.52105
2019-09-19,,99,London N. Kensington,-0.213492,51.52105
2019-09-20,,99,London N. Kensington,-0.213492,51.52105
2019-09-21,,99,London N. Kensington,-0.213492,51.52105
2019-09-22,,99,London N. Kensington,-0.213492,51.52105
2019-09-23,,99,London N. Kensington,-0.213492,51.52105
2019-09-24,,99,London N. Kensington,-0.213492,51.52105
2019-09-25,,99,London N. Kensington,-0.213492,51.52105
2019-09-26,,99,London N. Kensington,-0.213492,51.52105
2019-09-27,,99,London N. Kensington,-0.213492,51.52105
2019-09-28,,99,London N. Kensington,-0.213492,51.52105
2019-09-29,,99,London N. Kensington,-0.213492,51.52105
2019-09-30,,99,London N. Kensington,-0.213492,51.52105
2019-10-01,,99,London N. Kensington,-0.213492,51.52105
2019-10-02,0.15,99,London N. Kensington,-0.213492,51.52105
2019-10-03,0.2,99,London N. Kensington,-0.213492,51.52105
2019-10-04,0.2,99,London N. Kensington,-0.213492,51.52105
2019-10-05,0.13,99,London N. Kensington,-0.213492,51.52105
2019-10-06,0.14,99,London N. Kensington,-0.213492,51.52105
2019-10-07,0.15,99,London N. Kensington,-0.213492,51.52105
2019-10-08,0.12,99,London N. Kensington,-0.213492,51.52105
2019-10-09,0.12,99,London N. Kensington,-0.213492,51.52105
2019-10-10,0.11,99,London N. Kensington,-0.213492,51.52105
2019-10-11,0.1,99,London N. Kensington,-0.213492,51.52105
2019-10-12,0.14,99,London N. Kensington,-0.213492,51.52105
2019-10-13,0.12,99,London N. Kensington,-0.213492,51.52105
2019-10-14,0.17,99,London N. Kensington,-0.213492,51.52105
2019-10-15,0.13,99,London N. Kensington,-0.213492,51.52105
2019-10-16,0.22,99,London N. Kensington,-0.213492,51.52105
2019-10-17,0.14,99,London N. Kensington,-0.213492,51.52105
2019-10-18,0.11,99,London N. Kensington,-0.213492,51.52105
2019-10-19,0.18,99,London N. Kensington,-0.213492,51.52105
2019-10-20,0.21,99,London N. Kensington,-0.213492,51.52105
2019-10-21,0.12,99,London N. Kensington,-0.213492,51.52105
2019-10-22,0.3,99,London N. Kensington,-0.213492,51.52105
2019-10-23,0.3,99,London N. Kensington,-0.213492,51.52105
2019-10-24,0.28,99,London N. Kensington,-0.213492,51.52105
2019-10-25,0.11,99,London N. Kensington,-0.213492,51.52105
2019-10-26,0.1,99,London N. Kensington,-0.213492,51.52105
2019-10-27,0.2,99,London N. Kensington,-0.213492,51.52105
2019-10-28,0.25,99,London N. Kensington,-0.213492,51.52105
2019-10-29,0.12,99,London N. Kensington,-0.213492,51.52105
2019-10-30,0.17,99,London N. Kensington,-0.213492,51.52105
2019-10-31,0.19,99,London N. Kensington,-0.213492,51.52105
2019-11-01,0.16,99,London N. Kensington,-0.213492,51.52105
2019-11-02,0.12,99,London N. Kensington,-0.213492,51.52105
2019-11-03,0.15,99,London N. Kensington,-0.213492,51.52105
2019-11-04,0.23,99,London N. Kensington,-0.213492,51.52105
2019-11-05,0.16,99,London N. Kensington,-0.213492,51.52105
2019-11-06,0.2,99,London N. Kensington,-0.213492,51.52105
2019-11-07,0.2,99,London N. Kensington,-0.213492,51.52105
2019-11-08,0.33,99,London N. Kensington,-0.213492,51.52105
2019-11-09,0.13,99,London N. Kensington,-0.213492,51.52105
2019-11-10,0.24,99,London N. Kensington,-0.213492,51.52105
2019-11-11,0.14,99,London N. Kensington,-0.213492,51.52105
2019-11-12,0.14,99,London N. Kensington,-0.213492,51.52105
2019-11-13,0.15,99,London N. Kensington,-0.213492,51.52105
2019-11-14,0.18,99,London N. Kensington,-0.213492,51.52105
2019-11-15,0.11,99,London N. Kensington,-0.213492,51.52105
2019-11-16,0.23,99,London N. Kensington,-0.213492,51.52105
2019-11-17,0.42,99,London N. Kensington,-0.213492,51.52105
2019-11-18,0.19,99,London N. Kensington,-0.213492,51.52105
2019-11-19,0.34,99,London N. Kensington,-0.213492,51.52105
2019-11-20,0.17,99,London N. Kensington,-0.213492,51.52105
2019-11-21,0.17,99,London N. Kensington,-0.213492,51.52105
2019-11-22,0.18,99,London N. Kensington,-0.213492,51.52105
2019-11-23,0.19,99,London N. Kensington,-0.213492,51.52105
2019-11-24,0.29,99,London N. Kensington,-0.213492,51.52105
2019-11-25,0.14,99,London N. Kensington,-0.213492,51.52105
2019-11-26,0.14,99,London N. Kensington,-0.213492,51.52105
2019-11-27,0.15,99,London N. Kensington,-0.213492,51.52105
2019-11-28,0.15,99,London N. Kensington,-0.213492,51.52105
2019-11-29,0.21,99,London N. Kensington,-0.213492,51.52105
2019-11-30,0.22,99,London N. Kensington,-0.213492,51.52105
2019-12-01,0.11,99,London N. Kensington,-0.213492,51.52105
2019-12-02,0.26,99,London N. Kensington,-0.213492,51.52105
2019-12-03,0.29,99,London N. Kensington,-0.213492,51.52105
2019-12-04,0.45,99,London N. Kensington,-0.213492,51.52105
2019-12-05,0.31,99,London N. Kensington,-0.213492,51.52105
2019-12-06,0.11,99,London N. Kensington,-0.213492,51.52105
2019-12-07,0.11,99,London N. Kensington,-0.213492,51.52105
2019-12-08,0.1,99,London N. Kensington,-0.213492,51.52105
2019-12-09,0.18,99,London N. Kensington,-0.213492,51.52105
2019-12-10,0.11,99,London N. Kensington,-0.213492,51.52105
2019-12-11,0.17,99,London N. Kensington,-0.213492,51.52105
2019-12-12,0.14,99,London N. Kensington,-0.213492,51.52105
2019-12-13,0.15,99,London N. Kensington,-0.213492,51.52105
2019-12-14,0.14,99,London N. Kensington,-0.213492,51.52105
2019-12-15,0.13,99,London N. Kensington,-0.213492,51.52105
2019-12-16,0.22,99,London N. Kensington,-0.213492,51.52105
2019-12-17,0.2,99,London N. Kensington,-0.213492,51.52105
2019-12-18,0.15,99,London N. Kensington,-0.213492,51.52105
2019-12-19,0.11,99,London N. Kensington,-0.213492,51.52105
2019-12-20,0.16,99,London N. Kensington,-0.213492,51.52105
2019-12-21,0.13,99,London N. Kensington,-0.213492,51.52105
2019-12-22,0.13,99,London N. Kensington,-0.213492,51.52105
2019-12-23,0.14,99,London N. Kensington,-0.213492,51.52105
2019-12-24,0.12,99,London N. Kensington,-0.213492,51.52105
2019-12-25,0.27,99,London N. Kensington,-0.213492,51.52105
2019-12-26,0.15,99,London N. Kensington,-0.213492,51.52105
2019-12-27,0.19,99,London N. Kensington,-0.213492,51.52105
2019-12-28,0.16,99,London N. Kensington,-0.213492,51.52105
2019-12-29,0.17,99,London N. Kensington,-0.213492,51.52105
2019-12-30,0.18,99,London N. Kensington,-0.213492,51.52105
2019-12-31,0.13,99,London N. Kensington,-0.213492,51.52105
2018-01-01,0.2,98,London Marylebone Road,-0.154611,51.52253
2018-01-02,0.37,98,London Marylebone Road,-0.154611,51.52253
2018-01-03,0.19,98,London Marylebone Road,-0.154611,51.52253
2018-01-04,0.32,98,London Marylebone Road,-0.154611,51.52253
2018-01-05,0.32,98,London Marylebone Road,-0.154611,51.52253
2018-01-06,0.24,98,London Marylebone Road,-0.154611,51.52253
2018-01-07,0.083,98,London Marylebone Road,-0.154611,51.52253
2018-01-08,0.3,98,London Marylebone Road,-0.154611,51.52253
2018-01-09,0.41,98,London Marylebone Road,-0.154611,51.52253
2018-01-10,0.44,98,London Marylebone Road,-0.154611,51.52253
2018-01-11,0.21,98,London Marylebone Road,-0.154611,51.52253
2018-01-12,0.37,98,London Marylebone Road,-0.154611,51.52253
2018-01-13,0.19,98,London Marylebone Road,-0.154611,51.52253
2018-01-14,0.31,98,London Marylebone Road,-0.154611,51.52253
2018-01-15,0.26,98,London Marylebone Road,-0.154611,51.52253
2018-01-16,0.38,98,London Marylebone Road,-0.154611,51.52253
2018-01-17,0.36,98,London Marylebone Road,-0.154611,51.52253
2018-01-18,0.3,98,London Marylebone Road,-0.154611,51.52253
2018-01-19,0.39,98,London Marylebone Road,-0.154611,51.52253
2018-01-20,0.26,98,London Marylebone Road,-0.154611,51.52253
2018-01-21,0.4,98,London Marylebone Road,-0.154611,51.52253
2018-01-22,0.36,98,London Marylebone Road,-0.154611,51.52253
2018-01-23,0.28,98,London Marylebone Road,-0.154611,51.52253
2018-01-24,0.39,98,London Marylebone Road,-0.154611,51.52253
2018-01-25,0.42,98,London Marylebone Road,-0.154611,51.52253
2018-01-26,0.09,98,London Marylebone Road,-0.154611,51.52253
2018-01-27,0.32,98,London Marylebone Road,-0.154611,51.52253
2018-01-28,0.22,98,London Marylebone Road,-0.154611,51.52253
2018-01-29,0.19,98,London Marylebone Road,-0.154611,51.52253
2018-01-30,0.4,98,London Marylebone Road,-0.154611,51.52253
2018-01-31,0.3,98,London Marylebone Road,-0.154611,51.52253
2018-02-01,0.2,98,London Marylebone Road,-0.154611,51.52253
2018-02-02,0.21,98,London Marylebone Road,-0.154611,51.52253
2018-02-03,0.47,98,London Marylebone Road,-0.154611,51.52253
2018-02-04,0.2,98,London Marylebone Road,-0.154611,51.52253
2018-02-05,0.26,98,London Marylebone Road,-0.154611,51.52253
